penguin (7),Image0.jpg,"0,26:0,2885:0,439:0,303:0,314:0,419:0,686:0,1316:0,4849:0,11315:13295,9361:0,13713:0,13843:0,12969:0,4267:0,2881:0,523:0,363:0,442:0,954:0,1722:0,5662:11248,4785:0,15741:0,10257:0,10688:0,11385:0,9718:0,3008:0,623:0,3042:0,555:0,865:0,1682:0,3833:4630,6696:5430,11127:0,10350:0,9415:0,7524:0,8818:0,9656:0,4937:0,1033:0,407:"
penguin (8),Image0.jpg,"0,847:0,642:0,593:0,628:0,1367:0,2087:0,4043:0,5738:6765,9505:21952,9472:14678,6688:3297,1565:0,133:0,0:0,0:0,1366:0,627:0,1381:0,1799:0,3445:4362,5278:18440,6032:12611,5920:4105,9465:5645,6446:0,2871:0,207:0,0:0,0:0,0:0,1440:0,1821:0,4658:14561,3905:11543,5232:7609,4712:0,6592:0,8409:6406,6298:4076,2102:0,541:0,95:0,0:0,0:0,0:"
penguin (8),Image1.jpg,"0,381:11968,1635:0,2049:0,952:0,799:0,1056:0,1602:0,3616:0,5638:4137,4416:6327,3373:8163,5689:14963,2031:0,4345:3519,3341:12440,1692:0,2002:0,975:0,1012:0,2718:0,3988:0,6939:5499,4093:6146,6040:11074,2257:10202,1599:0,2224:0,2117:0,3680:0,3303:13088,1768:0,1633:0,2452:0,4490:4884,3939:6292,6517:9454,4479:10328,2787:3428,2004:0,1265:0,1455:0,1590:0,2244:0,3527:0,2376:"
penguin (9),Image0.jpg,"0,1370:0,2862:0,3901:0,2625:0,1563:0,1357:0,1608:0,1804:0,1649:0,2098:0,3986:0,4758:29843,1724:13993,5276:9568,15:0,2564:0,4152:0,3473:0,1757:0,1384:0,1666:0,1701:0,1397:0,1634:0,3376:13655,4188:14095,11130:11576,3289:5719,143:3101,0:0,2718:0,4499:0,3466:0,1867:0,1826:0,1873:0,1734:0,2378:14160,7007:5367,15561:8772,7999:3748,5214:0,1811:0,0:0,0:"
penguin (9),Image1.jpg,"0,283:0,3528:0,3454:0,1973:0,1369:0,1304:0,1658:0,2047:0,2388:0,3345:0,3704:0,5619:58827,380:0,121:0,0:0,1851:0,5237:0,2311:0,1376:0,1365:0,1924:0,2167:0,1838:0,2151:0,6101:27100,5490:25627,5454:0,8:0,0:0,0:0,5194:0,3397:0,1704:0,1460:0,2068:0,2295:0,2109:0,3231:12430,9670:39194,6134:0,1055:0,59:0,0:0,0:0,0:"
penguin (9),Image2.jpg,"0,242:0,3092:3036,3531:0,5748:0,6241:0,5155:0,3831:0,3608:0,2941:0,2845:0,3395:0,9402:3804,11836:15997,4486:0,810:0,1821:4396,5320:0,6859:0,6704:0,3580:0,3385:0,3007:0,2595:0,2169:0,2597:0,6519:17407,7614:9705,6219:0,103:0,0:0,6531:0,8702:0,8301:0,3826:0,3581:0,3313:0,2798:0,2369:0,3239:0,11510:13999,10361:0,10154:0,1276:0,40:0,0:"
penguin (9),Image3.jpg,"0,213:0,2554:0,6338:0,7647:0,6083:0,5370:0,3447:0,2921:0,2628:0,3501:0,4157:0,9744:7243,8935:10940,6124:0,2155:0,1904:0,9254:0,8682:0,6478:0,3402:0,2732:0,2462:0,2647:0,2823:0,2830:0,6472:15074,9277:8824,7020:0,119:0,0:0,5315:3710,6791:3168,5572:0,3890:0,2914:0,2787:0,2786:0,3025:0,3216:0,9148:15809,9801:0,10661:0,1351:0,56:0,0:"
penguin (9),Image4.jpg,"0,0:0,1577:0,5569:0,7875:0,6551:0,6133:0,4125:0,3287:0,3646:0,4048:0,4485:0,10186:3252,10155:10989,4977:0,3145:0,1519:0,7605:0,9475:0,7103:0,4151:0,3098:0,3112:0,3440:0,3278:0,3001:0,7495:12232,9106:9015,6349:0,21:0,0:0,3780:3550,6971:3203,6186:0,4649:0,3392:0,3226:0,3667:0,3622:0,3500:0,10346:12027,11689:0,9052:0,1125:0,15:0,0:"
penguin (9),Image5.jpg,"0,0:0,996:0,4792:0,7270:0,5858:0,5276:0,4218:0,3297:0,2908:0,3446:0,4676:3343,7703:3309,13491:10027,5482:0,3908:0,1337:0,6257:3047,5613:0,5887:0,4465:0,3110:0,2757:0,2753:0,3309:0,2910:0,7191:8503,15737:12200,4868:0,56:0,0:0,3319:3232,5870:0,7762:0,4814:0,3525:0,2979:0,3007:0,3971:0,3240:0,9588:15860,10170:0,11092:0,1484:0,87:0,0:"
penguin (9),Image6.jpg,"0,364:0,1097:0,4102:0,4104:0,4108:0,4353:0,4220:0,3243:0,2554:0,2598:0,3719:0,9547:12034,7952:22298,3707:0,0:0,1195:0,5182:0,4625:0,4983:0,4032:0,3304:0,2372:0,2191:0,2184:0,2897:0,5356:22688,5412:15030,8540:0,9:0,0:0,2624:0,5986:0,5614:0,4277:0,3837:0,2595:0,2446:0,2163:0,3977:4370,4769:15268,9848:14905,6493:0,828:0,0:0,0:"
sunset (1),Image0.jpg,"34250,1018:14975,7961:14589,4085:0,5741:3485,2166:0,1642:0,88:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:25518,560:0,3997:0,3491:0,2546:0,3468:14162,4180:6237,4934:4929,3753:4097,1895:4583,396:0,1079:0,175:0,0:0,0:0,0:17928,688:0,4753:0,3238:0,3431:0,1692:0,1588:0,1800:0,3089:0,4875:0,4806:0,5684:4014,1964:3806,990:16988,1375:5858,1433:"
sunset (1),Image1.jpg,"51732,941:0,9998:5665,3419:0,6257:0,3062:0,2823:0,1398:0,1098:0,653:0,419:0,361:0,318:0,347:0,475:0,1034:28866,1469:0,11963:0,6215:0,6259:0,6785:0,5181:0,4080:0,3498:0,3958:0,3097:0,1603:0,2029:0,1379:0,1143:0,2475:7533,5815:0,13106:0,9690:0,6685:0,4859:0,4511:0,4333:0,3622:0,3749:0,4503:0,3762:0,3522:0,2388:0,2564:7986,1372:"
sunset (10),Image0.jpg,"15134,1266:3507,3700:13459,2778:8210,4678:4869,3906:6028,3198:0,5069:0,3696:0,2861:0,2351:0,2128:0,1642:0,1227:0,139:0,154:11045,792:0,5450:0,3328:5065,2844:6641,4550:6069,7129:4177,6718:3055,3685:0,4853:0,3078:0,3058:0,2618:0,2284:0,1256:0,2305:0,614:10312,668:0,4368:0,1064:0,1354:0,1917:0,4060:0,7480:4288,5716:0,8072:0,8354:0,7983:0,7004:0,6424:9065,1257:"
sunset (10),Image1.jpg,"0,769:0,2108:51065,1790:16634,7494:5560,3940:0,128:0,52:0,36:0,32:0,28:0,36:0,42:0,54:0,71:0,161:0,2163:24894,1375:20781,5016:27582,2008:0,5106:0,135:0,92:0,87:0,70:0,64:0,65:0,53:0,88:0,88:0,333:0,161:0,1717:0,992:0,1519:0,6963:10872,2364:17094,2899:18752,2215:16155,283:0,1992:0,1270:0,929:0,815:0,1209:0,1799:"
sunset (11),Image0.jpg,"35264,8771:11371,4579:0,10354:6954,2464:0,4174:0,2869:0,1369:0,405:0,297:0,250:0,197:0,161:0,115:0,74:0,332:6958,1810:27354,4213:5599,6152:0,5049:0,3603:0,3283:0,3392:0,3655:0,3751:0,3339:0,2711:0,2502:0,1996:0,2032:0,2601:0,0:5020,296:13196,784:8967,624:3976,1337:0,5254:0,4354:0,3349:0,3345:0,3817:0,3654:0,3422:0,4041:0,7547:15940,1077:"
sunset (11),Image1.jpg,"17244,1610:25715,395:18792,586:13349,806:4706,714:0,2533:0,1471:0,779:0,423:0,232:0,129:0,79:0,68:0,69:0,300:15578,1:11710,226:7527,202:3076,2202:9162,800:8708,2674:4069,3818:3417,1931:0,4511:0,3404:0,2411:0,1547:0,1054:0,599:0,1373:9444,1796:0,3878:0,2018:0,3917:0,4082:0,3443:0,3992:0,6390:6998,2845:3074,5367:4015,4993:6732,159:4767,484:5574,874:4500,658:"
sunset (12),Image0.jpg,"34177,1629:19899,3015:14846,850:11851,653:0,1906:0,641:0,235:0,85:0,41:0,31:0,28:0,25:0,25:0,26:0,37:8172,0:8000,3184:17072,1137:8837,2803:7820,3334:7648,1234:3487,3696:6616,914:0,3838:0,878:0,670:0,349:0,133:0,86:0,92:6190,115:0,1803:0,3765:4386,2896:3105,4118:6889,2139:6637,3421:3103,7510:7547,3709:3754,4817:5947,1166:3835,426:0,1056:0,1064:0,602:"
sunset (12),Image1.jpg,"0,0:0,0:0,0:0,0:0,0:33754,10934:42200,3112:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,1891:42655,3890:40915,230:0,419:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:7032,421:13736,4:19145,2439:39909,783:3055,3472:0,4:0,0:0,0:"
sunset (2),Image0.jpg,"35819,209:14155,3292:14153,1547:17659,739:0,1937:0,127:0,66:0,31:0,38:0,16:0,26:0,21:0,25:0,30:0,110:12053,10:0,2332:0,4024:6824,479:3189,4694:23139,1126:15354,1443:7669,935:3602,836:0,561:0,425:0,293:0,209:0,192:0,611:3021,2788:0,3850:0,1373:0,1117:0,992:0,1609:0,5379:8509,2800:12359,744:9368,1103:6540,1119:5587,1272:3878,1339:3388,795:11059,11:"
sunset (3),Image0.jpg,"0,62:4001,826:3243,7762:22408,6117:26575,3990:3265,7416:0,1337:0,693:0,459:0,364:0,217:0,161:0,172:0,165:0,767:0,27:0,3319:0,7734:8306,8477:10894,10294:9881,5387:0,6175:0,3310:0,2606:0,3476:0,3287:0,2216:0,1526:0,1217:0,1868:0,0:0,182:0,3363:0,6309:0,10383:5017,9821:5115,8236:0,6756:0,4637:0,3696:0,2992:0,2502:0,2602:0,3135:12246,3008:"
sunset (4),Image0.jpg,"5496,39:0,2115:5782,2426:25176,1073:20448,4490:14000,1808:4496,1164:0,1487:0,0:0,0:0,0:0,0:0,0:0,0:0,0:4054,21:0,1084:0,3471:19108,811:23287,553:9294,2353:6558,1031:3590,1645:0,4745:0,3604:0,1973:0,1497:0,1043:0,266:0,12:0,1603:0,1379:0,2290:0,2646:7475,657:7735,1943:5445,678:4073,475:3586,1524:5928,702:3167,1299:0,2685:0,3540:3360,1310:25994,506:"
sunset (5),Image0.jpg,"46530,2344:26790,1636:9977,732:0,1010:0,518:0,155:0,57:0,31:0,24:0,39:0,22:0,27:0,21:0,20:0,67:8150,0:21973,212:12090,2050:10901,1309:4103,4453:3472,3648:3192,3418:5927,687:0,2055:0,709:0,657:0,506:0,206:0,102:0,180:3359,967:3680,853:3557,2291:3686,3465:0,6804:3601,4692:0,8664:0,8536:3892,5985:3220,5184:6109,981:5330,992:0,1382:0,1230:0,1540:"
sunset (5),Image1.jpg,"33894,672:29031,5244:18138,932:0,50:0,62:0,50:0,44:0,53:0,42:0,71:0,47:0,67:0,98:0,1115:0,390:0,0:0,3811:72836,220:5903,2545:0,1178:0,753:0,360:0,164:0,78:0,59:0,51:0,77:0,60:0,106:0,1799:0,0:0,1615:14657,73:3008,990:7330,2091:3951,5792:7641,1180:6543,737:0,4288:0,4696:4411,275:4496,51:4018,7:0,2642:9507,1:"
sunset (5),Image2.jpg,"0,1402:3148,5211:57225,1985:17637,2142:0,692:0,84:0,43:0,35:0,25:0,37:0,33:0,41:0,45:0,78:0,137:0,4027:32309,1496:19907,3680:26855,481:0,244:0,116:0,85:0,73:0,76:0,59:0,59:0,79:0,68:0,76:0,310:0,856:0,3088:0,1394:0,1489:7047,3837:10322,2649:22992,354:15893,1412:9346,2433:0,1442:0,1050:0,796:0,719:0,1260:0,1621:"
sunset (6),Image0.jpg,"4257,3127:19002,4091:14633,3628:6678,4737:0,6603:0,3929:0,4169:3538,2414:0,4277:0,2382:0,1434:0,866:0,119:0,60:0,56:3240,2659:15041,3171:9035,2155:5748,1485:3043,4318:0,5678:0,5296:0,6876:0,6185:0,5455:0,3797:0,2544:0,1776:0,1223:0,1275:0,258:13114,382:8733,1708:4627,2122:3008,3484:0,5117:0,6067:0,5672:0,5876:0,6496:0,5475:3048,2422:0,4245:0,3149:3685,1312:"
sunset (6),Image1.jpg,"5177,3166:47745,871:0,4845:3072,4337:0,7808:0,4442:0,3230:0,1847:0,1069:0,976:0,674:0,298:0,237:0,122:0,84:29392,1941:23540,1164:0,1904:0,1129:0,1224:0,1480:0,2007:0,2113:0,2024:0,2987:0,4482:0,3811:0,3148:0,2975:4063,616:22873,1242:26664,1441:0,3238:0,1310:0,893:0,638:0,595:0,720:0,907:0,1201:0,1724:0,2009:0,1943:0,3386:17581,1635:"
sunset (7),Image0.jpg,"0,0:0,0:0,0:32023,1092:52145,161:0,3641:0,119:0,96:0,70:0,48:0,34:0,34:0,38:0,44:0,455:0,0:0,0:0,0:0,96:55704,19:13363,4715:14881,56:0,38:0,22:0,42:0,33:0,30:0,34:0,32:0,935:0,0:0,0:0,0:0,5:8045,0:18535,2822:10587,1689:7836,663:0,2059:0,2901:9223,162:21387,197:0,2876:0,55:0,958:"
sunset (7),Image1.jpg,"5491,1071:5829,4794:9945,1549:5304,4903:6321,5003:10271,4543:4093,4059:0,4873:3176,984:0,1969:0,1310:0,1049:0,1256:0,1201:0,1006:6079,875:4544,3434:3403,4919:8236,3687:12530,2210:5747,2749:3017,2730:3855,2490:0,5904:0,4710:0,2239:0,1318:0,1519:0,1969:0,1836:3846,1627:0,5614:0,5299:0,7745:8194,3428:7222,1732:4748,1991:4482,1616:3472,1868:0,4185:0,3502:0,2644:0,2521:0,4104:8863,1297:"
sunset (7),Image2.jpg,"0,0:0,0:0,0:0,354:89506,0:0,118:0,22:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:32284,77:52951,155:3697,451:0,37:0,40:0,69:0,60:0,55:0,80:0,44:0,0:0,0:0,0:0,0:0,0:0,0:0,1522:10495,147:10349,2527:26897,185:30677,277:3410,3009:0,42:0,43:0,43:0,377:"
sunset (8),Image0.jpg,"0,0:0,2:0,1036:39739,183:46215,539:0,834:0,57:0,60:0,51:0,60:0,39:0,42:0,45:0,68:0,1030:0,0:0,0:0,0:0,318:55081,6:17598,1100:14028,138:0,55:0,35:0,31:0,43:0,56:0,50:0,53:0,1408:0,0:0,0:0,0:0,0:6759,3:16001,759:11758,180:10328,1027:4569,1126:3594,241:10879,178:17224,118:3039,627:0,85:0,1505:"
sunset (9),Image0.jpg,"0,47:39380,3536:9653,3440:0,2043:0,639:0,331:0,221:0,676:0,1671:10959,326:9824,69:4277,24:0,1498:0,446:0,940:0,158:24796,5745:20954,1320:0,2681:0,1379:0,945:0,567:0,1083:0,5139:8784,169:6973,97:3941,73:0,1865:0,1315:0,2016:0,10:0,7820:23749,2985:11341,1427:3471,1471:0,2550:0,3861:0,4656:0,5253:4442,794:4970,533:0,3342:0,2494:0,1636:3194,1:"
sunset (9),Image1.jpg,"89054,1:0,709:0,27:0,15:0,17:0,11:0,14:0,10:0,12:0,11:0,15:0,11:0,18:0,15:0,60:49563,72:0,3083:0,2738:0,2705:0,3806:4386,3045:8691,54:5846,56:0,3431:0,833:0,687:0,515:0,308:0,79:0,102:43482,3086:0,1695:0,1047:0,756:0,786:0,1003:0,841:0,990:0,1097:0,1137:0,1006:0,1032:0,1383:0,1752:28900,7:"
